,Treatment,true_ite,predicted_ite,diff_ite,yf_true,ycf_true,yf_hat,y_cf_hat,diff_yf
222,1.0,33.743778228759766,22.0,11.743778228759766,31.76105499267578,-1.9827218055725098,22.0,0.0,9.761054992675781
223,1.0,-2.7082929611206055,1.0,3.7082929611206055,-2.7818408012390137,-0.07354786992073059,-0.0,-1.0,2.7818408012390137
224,0.0,11.585532188415527,6.0,5.585532188415527,-7.967653274536133,3.6178791522979736,-2.0,4.0,5.967653274536133
225,0.0,-13.707195281982422,-3.0,10.707195281982422,5.019324779510498,-8.687870025634766,3.0,0.0,2.019324779510498
226,0.0,3.9273438453674316,1.0,2.9273438453674316,-5.014223575592041,-1.0868797302246094,-2.0,-1.0,3.014223575592041
227,0.0,-1.7359213829040527,-3.0,1.2640786170959473,1.8284413814544678,0.09252005815505981,0.0,-3.0,1.8284413814544678
228,0.0,2.740985631942749,2.0,0.740985631942749,-3.5967018604278564,-0.8557161688804626,-3.0,-1.0,0.5967018604278564
229,0.0,6.022272109985352,2.0,4.022272109985352,0.6358155012130737,6.658087730407715,1.0,3.0,0.36418449878692627
230,1.0,9.660561561584473,6.0,3.6605615615844727,3.2873787879943848,-6.373182773590088,3.0,-3.0,0.28737878799438477
231,0.0,4.669188499450684,2.0,2.6691884994506836,-0.4539687931537628,4.215219497680664,0.0,2.0,0.4539687931537628
232,1.0,9.26148796081543,6.0,3.2614879608154297,4.442807674407959,-4.818680286407471,5.0,-1.0,0.557192325592041
233,1.0,-19.212268829345703,-11.0,8.212268829345703,-12.150317192077637,7.06195068359375,-10.0,1.0,2.1503171920776367
234,0.0,-13.587447166442871,-4.0,9.587447166442871,3.286038637161255,-10.301408767700195,2.0,-2.0,1.2860386371612549
235,1.0,-36.76503372192383,-17.0,19.765033721923828,-25.887659072875977,10.877374649047852,-12.0,5.0,13.887659072875977
236,0.0,-3.8437819480895996,-1.0,2.8437819480895996,0.446204274892807,-3.3975777626037598,-0.0,-1.0,0.446204274892807
237,1.0,1.6515891551971436,2.0,0.34841084480285645,0.7234001755714417,-0.9281889796257019,-0.0,-2.0,0.7234001755714417
238,0.0,-3.189159631729126,-3.0,0.18915963172912598,3.9559409618377686,0.7667813897132874,3.0,0.0,0.9559409618377686
239,1.0,-6.046285152435303,-1.0,5.046285152435303,0.5306783318519592,6.576963424682617,-1.0,0.0,1.5306782722473145
240,0.0,-28.412317276000977,-11.0,17.412317276000977,10.962301254272461,-17.450016021728516,10.0,-1.0,0.9623012542724609
241,1.0,2.8337900638580322,2.0,0.8337900638580322,6.443631649017334,3.6098415851593018,4.0,2.0,2.443631649017334
242,0.0,3.764033079147339,2.0,1.7640330791473389,-2.698392152786255,1.065640926361084,-3.0,-1.0,0.3016078472137451
243,0.0,10.195857048034668,6.0,4.195857048034668,-7.63791561126709,2.5579416751861572,-5.0,1.0,2.63791561126709
244,0.0,12.969141006469727,-3.0,15.969141006469727,2.3608508110046387,15.329992294311523,3.0,0.0,0.6391491889953613
245,1.0,-8.948745727539062,-2.0,6.9487457275390625,-5.525537967681885,3.4232075214385986,0.0,2.0,5.525537967681885
246,1.0,-2.0022921562194824,-3.0,0.9977078437805176,3.626499652862549,5.628791809082031,0.0,3.0,3.626499652862549
247,0.0,-3.769939422607422,-1.0,2.769939422607422,0.7230315208435059,-3.046907901763916,0.0,-1.0,0.7230315208435059
248,0.0,-4.002655029296875,-1.0,3.002655029296875,0.5923547744750977,-3.4103000164031982,1.0,0.0,0.40764522552490234
249,0.0,-6.750699996948242,-5.0,1.7506999969482422,1.85953688621521,-4.891163349151611,0.0,-5.0,1.85953688621521
250,1.0,6.4035186767578125,5.0,1.4035186767578125,1.5082406997680664,-4.895277976989746,2.0,-3.0,0.4917593002319336
251,1.0,22.6370849609375,10.0,12.6370849609375,16.484106063842773,-6.152979373931885,7.0,-3.0,9.484106063842773
252,0.0,-29.581768035888672,-8.0,21.581768035888672,6.004380226135254,-23.5773868560791,5.0,-3.0,1.004380226135254
253,0.0,12.081172943115234,7.0,5.081172943115234,-9.252233505249023,2.82893967628479,-4.0,3.0,5.252233505249023
254,0.0,-21.910221099853516,-8.0,13.910221099853516,4.70719575881958,-17.203025817871094,2.0,-6.0,2.70719575881958
255,1.0,19.40460968017578,12.0,7.404609680175781,13.784049987792969,-5.6205596923828125,9.0,-3.0,4.784049987792969
256,1.0,-6.567168235778809,-4.0,2.5671682357788086,-5.151119709014893,1.4160487651824951,-4.0,0.0,1.1511197090148926
257,1.0,-26.391128540039062,-15.0,11.391128540039062,-13.27087116241455,13.120256423950195,-11.0,4.0,2.270871162414551
258,0.0,14.774017333984375,10.0,4.774017333984375,-2.697192668914795,12.076825141906738,-3.0,7.0,0.3028073310852051
259,0.0,-37.8444938659668,-13.0,24.844493865966797,7.499785900115967,-30.344707489013672,6.0,-7.0,1.4997859001159668
260,0.0,-21.367475509643555,-11.0,10.367475509643555,-1.20516037940979,-22.572635650634766,1.0,-10.0,2.20516037940979
261,0.0,3.0074989795684814,0.0,3.0074989795684814,1.6815683841705322,4.689067363739014,1.0,1.0,0.6815683841705322
262,1.0,37.38861083984375,24.0,13.38861083984375,23.841251373291016,-13.547358512878418,22.0,-2.0,1.8412513732910156
263,1.0,-25.643850326538086,-15.0,10.643850326538086,-19.025056838989258,6.618793487548828,-14.0,1.0,5.025056838989258
264,1.0,-10.03886890411377,-1.0,9.03886890411377,-8.63152027130127,1.4073486328125,0.0,1.0,8.63152027130127
265,0.0,30.12249183654785,14.0,16.12249183654785,-7.15217924118042,22.970312118530273,-1.0,13.0,6.15217924118042
266,1.0,-12.525943756103516,-6.0,6.525943756103516,-2.273195743560791,10.252747535705566,-3.0,3.0,0.726804256439209
267,0.0,9.68274211883545,3.0,6.682742118835449,1.2172430753707886,10.899985313415527,0.0,3.0,1.2172430753707886
268,1.0,7.1343512535095215,5.0,2.1343512535095215,1.9988365173339844,-5.135514736175537,1.0,-4.0,0.9988365173339844
269,1.0,-5.0029449462890625,-4.0,1.0029449462890625,0.3179853558540344,5.320930480957031,-1.0,3.0,1.3179852962493896
270,0.0,9.701214790344238,4.0,5.701214790344238,4.034188270568848,13.735403060913086,3.0,7.0,1.0341882705688477
271,0.0,-21.17406463623047,-11.0,10.174064636230469,3.37546968460083,-17.798595428466797,1.0,-10.0,2.37546968460083
272,1.0,-6.2121453285217285,-2.0,4.2121453285217285,0.9659996628761292,7.178144931793213,0.0,2.0,0.9659996628761292
273,1.0,-4.1061272621154785,-1.0,3.1061272621154785,-5.402158737182617,-1.2960314750671387,-2.0,-1.0,3.402158737182617
274,1.0,26.62190818786621,14.0,12.621908187866211,19.116458892822266,-7.505449295043945,10.0,-4.0,9.116458892822266
275,0.0,-11.697690963745117,-7.0,4.697690963745117,8.37495231628418,-3.3227386474609375,4.0,-3.0,4.37495231628418
276,1.0,5.239824295043945,4.0,1.2398242950439453,5.763991832733154,0.5241672992706299,4.0,0.0,1.7639918327331543
277,1.0,11.634800910949707,12.0,0.36519908905029297,13.301581382751465,1.6667808294296265,12.0,0.0,1.3015813827514648
278,0.0,-42.20418930053711,-14.0,28.20418930053711,13.909720420837402,-28.29446792602539,10.0,-4.0,3.9097204208374023
279,1.0,-9.424551010131836,-5.0,4.424551010131836,0.8257518410682678,10.250303268432617,-1.0,4.0,1.825751781463623
280,0.0,20.881040573120117,10.0,10.881040573120117,-8.54608154296875,12.334959030151367,-6.0,4.0,2.54608154296875
281,1.0,-1.5849568843841553,-1.0,0.5849568843841553,0.8237863183021545,2.408743143081665,1.0,2.0,0.17621368169784546
282,0.0,18.27197265625,11.0,7.27197265625,-4.948877334594727,13.32309627532959,-2.0,9.0,2.9488773345947266
283,1.0,-3.53123140335083,1.0,4.53123140335083,0.8299403786659241,4.361171722412109,2.0,1.0,1.1700596809387207
284,1.0,-25.99866485595703,-11.0,14.998664855957031,-15.906590461730957,10.092073440551758,-8.0,3.0,7.906590461730957
285,0.0,9.560539245605469,6.0,3.5605392456054688,-4.901875019073486,4.658664703369141,-4.0,2.0,0.9018750190734863
286,1.0,3.729224443435669,3.0,0.729224443435669,5.659190654754639,1.9299662113189697,4.0,1.0,1.6591906547546387
287,1.0,-40.97697067260742,-18.0,22.976970672607422,-25.951129913330078,15.025840759277344,-9.0,9.0,16.951129913330078
288,1.0,-0.18372201919555664,0.0,0.18372201919555664,-2.6923489570617676,-2.508626937866211,-1.0,-1.0,1.6923489570617676
289,0.0,4.678997993469238,1.0,3.6789979934692383,-4.106427192687988,0.5725706219673157,-2.0,-1.0,2.1064271926879883
290,1.0,-30.093650817871094,-15.0,15.093650817871094,-24.775405883789062,5.318243980407715,-13.0,2.0,11.775405883789062
291,1.0,10.992446899414062,4.0,6.9924468994140625,2.2667794227600098,-8.725667953491211,1.0,-3.0,1.2667794227600098
292,0.0,9.265951156616211,6.0,3.265951156616211,-3.015869379043579,6.250081539154053,0.0,6.0,3.015869379043579
293,1.0,-6.466578483581543,-4.0,2.466578483581543,-4.727259159088135,1.7393193244934082,-4.0,-0.0,0.7272591590881348
294,0.0,-5.718383312225342,-3.0,2.718383312225342,1.2978345155715942,-4.420548915863037,2.0,-1.0,0.7021654844284058
295,0.0,8.40568733215332,4.0,4.40568733215332,-3.00944447517395,5.396242618560791,-2.0,2.0,1.0094444751739502
296,0.0,-22.89444923400879,-10.0,12.894449234008789,9.988755226135254,-12.905694007873535,4.0,-6.0,5.988755226135254
297,0.0,7.271106719970703,2.0,5.271106719970703,-0.07225087285041809,7.198855876922607,0.0,2.0,0.07225087285041809
298,1.0,-0.634380578994751,-2.0,1.365619421005249,-2.7740492820739746,-2.1396687030792236,-3.0,-1.0,0.2259507179260254
299,1.0,3.774430751800537,7.0,3.225569248199463,4.632804870605469,0.8583741188049316,7.0,0.0,2.3671951293945312
300,0.0,-3.8540313243865967,-2.0,1.8540313243865967,1.853581190109253,-2.0004501342773438,1.0,-1.0,0.8535811901092529
301,1.0,-2.7244622707366943,-2.0,0.7244622707366943,-6.635836124420166,-3.9113738536834717,-3.0,-1.0,3.635836124420166
302,0.0,-1.1242494583129883,-8.0,6.875750541687012,9.260564804077148,8.13631534576416,8.0,0.0,1.2605648040771484
303,0.0,9.11886215209961,5.0,4.118862152099609,-5.1894965171813965,3.929365634918213,-4.0,1.0,1.1894965171813965
304,0.0,18.17668914794922,9.0,9.176689147949219,-1.0699183940887451,17.10677146911621,-1.0,8.0,0.06991839408874512
305,1.0,-13.404496192932129,-8.0,5.404496192932129,-9.284822463989258,4.119673728942871,-8.0,0.0,1.2848224639892578
306,1.0,-8.37589168548584,-5.0,3.37589168548584,0.25225120782852173,8.628143310546875,0.0,5.0,0.25225120782852173
307,1.0,1.2273273468017578,-1.0,2.227327346801758,0.5967662930488586,-0.630561113357544,-2.0,-1.0,2.596766233444214
308,0.0,6.075902462005615,1.0,5.075902462005615,2.0389761924743652,8.11487865447998,1.0,2.0,1.0389761924743652
309,1.0,-0.15560698509216309,1.0,1.155606985092163,3.609813928604126,3.765420913696289,1.0,0.0,2.609813928604126
310,1.0,3.5576395988464355,6.0,2.4423604011535645,1.628720760345459,-1.9289188385009766,6.0,0.0,4.371279239654541
311,1.0,3.9949283599853516,0.0,3.9949283599853516,4.6553850173950195,0.660456657409668,1.0,1.0,3.6553850173950195
312,1.0,-24.729846954345703,-14.0,10.729846954345703,-14.592438697814941,10.137409210205078,-13.0,1.0,1.5924386978149414
313,1.0,27.111412048339844,15.0,12.111412048339844,19.425058364868164,-7.68635368347168,15.0,0.0,4.425058364868164
314,1.0,-36.84725570678711,-16.0,20.84725570678711,-23.152894973754883,13.694360733032227,-11.0,5.0,12.152894973754883
315,1.0,-17.251392364501953,-9.0,8.251392364501953,-10.737339973449707,6.514051914215088,-8.0,1.0,2.737339973449707
316,1.0,-13.440192222595215,-7.0,6.440192222595215,-1.8411645889282227,11.599027633666992,0.0,7.0,1.8411645889282227
317,1.0,0.42942261695861816,-4.0,4.429422378540039,-1.9641313552856445,-2.3935539722442627,-4.0,-0.0,2.0358686447143555
318,0.0,21.011138916015625,11.0,10.011138916015625,-10.462026596069336,10.549111366271973,-6.0,5.0,4.462026596069336
319,0.0,-12.844097137451172,-6.0,6.844097137451172,6.469170570373535,-6.374927043914795,5.0,-1.0,1.4691705703735352
320,1.0,15.046075820922852,8.0,7.046075820922852,4.5140275955200195,-10.532048225402832,5.0,-3.0,0.48597240447998047
321,1.0,20.31392478942871,9.0,11.313924789428711,15.267125129699707,-5.046799659729004,9.0,0.0,6.267125129699707
322,0.0,-0.05034446716308594,0.0,0.05034446716308594,-3.1033341884613037,-3.1536786556243896,-1.0,-1.0,2.1033341884613037
323,0.0,-38.05904769897461,-14.0,24.05904769897461,15.441043853759766,-22.618003845214844,10.0,-4.0,5.441043853759766
324,0.0,18.882720947265625,9.0,9.882720947265625,-4.324302673339844,14.558417320251465,-2.0,7.0,2.3243026733398438
325,1.0,-5.080929279327393,0.0,5.080929279327393,-6.342342853546143,-1.26141357421875,-1.0,-1.0,5.342342853546143
326,0.0,-21.475284576416016,-8.0,13.475284576416016,9.467273712158203,-12.008011817932129,7.0,-1.0,2.467273712158203
327,1.0,5.1306304931640625,1.0,4.1306304931640625,0.7717834115028381,-4.358847141265869,1.0,0.0,0.22821658849716187
328,0.0,-0.04045820236206055,-2.0,1.9595417976379395,-7.022899627685547,-7.063357830047607,-2.0,-4.0,5.022899627685547
329,0.0,1.475356101989746,-4.0,5.475356101989746,6.676362991333008,8.151719093322754,5.0,1.0,1.6763629913330078
330,0.0,20.02647590637207,8.0,12.02647590637207,-10.99352741241455,9.03294849395752,-3.0,5.0,7.993527412414551
331,0.0,16.197097778320312,7.0,9.197097778320312,-6.250052452087402,9.94704532623291,-3.0,4.0,3.2500524520874023
332,0.0,-10.303014755249023,-10.0,0.30301475524902344,12.56290340423584,2.2598886489868164,11.0,1.0,1.5629034042358398
333,0.0,-2.6675198078155518,-2.0,0.6675198078155518,2.521721363067627,-0.14579838514328003,2.0,0.0,0.521721363067627
334,0.0,-26.895977020263672,-12.0,14.895977020263672,12.469470977783203,-14.426505088806152,10.0,-2.0,2.469470977783203
335,0.0,-3.3167107105255127,-3.0,0.3167107105255127,-2.902806520462036,-6.219517230987549,-1.0,-4.0,1.9028065204620361
336,0.0,-16.975948333740234,-9.0,7.975948333740234,11.327079772949219,-5.648868083953857,9.0,0.0,2.3270797729492188
337,0.0,-0.9655172228813171,-2.0,1.034482717514038,1.9647293090820312,0.9992120862007141,1.0,-1.0,0.9647293090820312
338,1.0,-16.275962829589844,-6.0,10.275962829589844,-13.974923133850098,2.301039934158325,-5.0,1.0,8.974923133850098
339,1.0,35.19160079956055,17.0,18.191600799560547,20.453449249267578,-14.738151550292969,15.0,-2.0,5.453449249267578
340,1.0,0.5524442195892334,-1.0,1.5524442195892334,-1.6329994201660156,-2.185443639755249,-3.0,-2.0,1.3670005798339844
341,0.0,-24.110050201416016,-11.0,13.110050201416016,12.734491348266602,-11.375558853149414,10.0,-1.0,2.7344913482666016
342,1.0,2.6685049533843994,2.0,0.6685049533843994,2.8026485443115234,0.13414356112480164,2.0,0.0,0.8026485443115234
343,1.0,-10.625253677368164,-2.0,8.625253677368164,1.2911949157714844,11.916448593139648,-1.0,1.0,2.2911949157714844
344,0.0,-3.6056065559387207,-2.0,1.6056065559387207,-5.590933322906494,-9.196539878845215,-2.0,-4.0,3.590933322906494
345,1.0,-7.434892177581787,-5.0,2.434892177581787,-1.6122889518737793,5.822603225708008,-1.0,4.0,0.6122889518737793
346,0.0,2.2926883697509766,-4.0,6.292688369750977,4.802229881286621,7.094918251037598,4.0,0.0,0.8022298812866211
347,1.0,-23.74053192138672,-13.0,10.740531921386719,-13.057394027709961,10.683138847351074,-11.0,2.0,2.057394027709961
348,1.0,-15.35744857788086,-8.0,7.357448577880859,-3.393470287322998,11.963977813720703,-4.0,4.0,0.606529712677002
349,1.0,11.398752212524414,8.0,3.398752212524414,12.549015998840332,1.150263786315918,8.0,0.0,4.549015998840332
350,1.0,26.430126190185547,10.0,16.430126190185547,8.817578315734863,-17.612546920776367,7.0,-3.0,1.8175783157348633
351,1.0,15.105003356933594,7.0,8.105003356933594,6.397353649139404,-8.707650184631348,7.0,0.0,0.6026463508605957
352,0.0,-9.696067810058594,-7.0,2.6960678100585938,0.7963459491729736,-8.8997220993042,-0.0,-7.0,0.7963459491729736
353,1.0,19.46552276611328,8.0,11.465522766113281,14.1406831741333,-5.324840545654297,7.0,-1.0,7.140683174133301
354,0.0,-15.711581230163574,-5.0,10.711581230163574,5.180475234985352,-10.531105995178223,3.0,-2.0,2.1804752349853516
355,1.0,-4.914423942565918,-3.0,1.914423942565918,-3.271519184112549,1.6429048776626587,-3.0,0.0,0.27151918411254883
356,1.0,-0.5890872478485107,-2.0,1.4109127521514893,1.5972650051116943,2.186352252960205,-1.0,1.0,2.5972650051116943
357,0.0,-7.653038024902344,0.0,7.653038024902344,-1.9770631790161133,-9.630101203918457,-2.0,-2.0,0.02293682098388672
358,1.0,31.28239631652832,20.0,11.28239631652832,17.296363830566406,-13.986032485961914,18.0,-2.0,0.7036361694335938
359,1.0,-5.857573509216309,-3.0,2.8575735092163086,1.8494081497192383,7.706981658935547,1.0,4.0,0.8494081497192383
360,0.0,8.67836856842041,8.0,0.6783685684204102,0.6244380474090576,9.302806854248047,0.0,8.0,0.6244380474090576
361,0.0,-17.35725975036621,-6.0,11.357259750366211,3.063366651535034,-14.293892860412598,2.0,-4.0,1.0633666515350342
362,1.0,-19.157325744628906,-10.0,9.157325744628906,-8.912256240844727,10.24506950378418,-4.0,6.0,4.912256240844727
363,0.0,9.963497161865234,1.0,8.963497161865234,4.784058570861816,14.74755573272705,3.0,4.0,1.7840585708618164
364,0.0,5.719801902770996,-2.0,7.719801902770996,2.967484712600708,8.687286376953125,3.0,1.0,0.03251528739929199
365,0.0,5.628565788269043,4.0,1.628565788269043,-4.81178092956543,0.8167849183082581,-3.0,1.0,1.8117809295654297
366,0.0,-34.89478302001953,-13.0,21.89478302001953,13.312688827514648,-21.58209228515625,10.0,-3.0,3.3126888275146484
367,0.0,-24.640243530273438,-13.0,11.640243530273438,13.642583847045898,-10.997660636901855,13.0,0.0,0.6425838470458984
368,1.0,25.587303161621094,15.0,10.587303161621094,16.56307601928711,-9.024226188659668,12.0,-3.0,4.563076019287109
369,0.0,3.179072618484497,-4.0,7.179072380065918,3.794316530227661,6.973389148712158,4.0,0.0,0.20568346977233887
370,0.0,-25.587631225585938,-2.0,23.587631225585938,2.876946210861206,-22.71068572998047,1.0,-1.0,1.876946210861206
371,1.0,6.432858467102051,4.0,2.432858467102051,-0.3897942900657654,-6.822652816772461,1.0,-3.0,1.3897943496704102
372,0.0,6.86928129196167,-1.0,7.86928129196167,4.350818157196045,11.220099449157715,3.0,2.0,1.350818157196045
373,1.0,-6.378067493438721,-3.0,3.3780674934387207,-1.426600456237793,4.951467037200928,-1.0,2.0,0.42660045623779297
374,1.0,-4.058219909667969,4.0,8.058219909667969,3.3965871334075928,7.454806804656982,5.0,1.0,1.6034128665924072
375,1.0,-9.629592895507812,-3.0,6.6295928955078125,3.2036728858947754,12.833266258239746,2.0,5.0,1.2036728858947754
376,1.0,-14.697446823120117,-8.0,6.697446823120117,-8.47722339630127,6.220223426818848,-5.0,3.0,3.4772233963012695
377,0.0,-4.065237998962402,-3.0,1.0652379989624023,2.5091779232025146,-1.5560603141784668,-0.0,-3.0,2.5091779232025146
378,1.0,12.805432319641113,9.0,3.8054323196411133,11.98900318145752,-0.8164288997650146,9.0,0.0,2.9890031814575195
379,0.0,-15.909914016723633,-6.0,9.909914016723633,10.852449417114258,-5.057464122772217,5.0,-1.0,5.852449417114258
380,0.0,-25.056516647338867,-10.0,15.056516647338867,10.839019775390625,-14.217496871948242,9.0,-1.0,1.839019775390625
381,0.0,10.755743026733398,7.0,3.7557430267333984,-6.28134822845459,4.47439432144165,-3.0,4.0,3.28134822845459
382,0.0,0.28576087951660156,-2.0,2.2857608795166016,4.75950288772583,5.045263767242432,4.0,2.0,0.7595028877258301
383,0.0,-1.2193827629089355,0.0,1.2193827629089355,4.344962120056152,3.125579357147217,2.0,2.0,2.3449621200561523
384,1.0,-4.964705944061279,-4.0,0.9647059440612793,-0.6302697062492371,4.334436416625977,-1.0,3.0,0.36973029375076294
385,1.0,-31.825117111206055,-16.0,15.825117111206055,-14.279701232910156,17.5454158782959,-13.0,3.0,1.2797012329101562
386,1.0,-3.928124189376831,0.0,3.928124189376831,0.9935196042060852,4.9216437339782715,1.0,1.0,0.006480395793914795
387,1.0,20.661901473999023,11.0,9.661901473999023,11.626460075378418,-9.035441398620605,7.0,-4.0,4.626460075378418
388,0.0,-13.087992668151855,-6.0,7.0879926681518555,7.539306163787842,-5.548686504364014,2.0,-4.0,5.539306163787842
389,0.0,-12.889686584472656,-5.0,7.889686584472656,3.446835994720459,-9.442851066589355,4.0,-1.0,0.553164005279541
390,1.0,0.40101301670074463,1.0,0.5989869832992554,-1.2358601093292236,-1.6368731260299683,0.0,-1.0,1.2358601093292236
391,1.0,17.54998016357422,8.0,9.549980163574219,16.193456649780273,-1.356522560119629,6.0,-2.0,10.193456649780273
392,0.0,12.808988571166992,9.0,3.808988571166992,-6.475606918334961,6.3333821296691895,-4.0,5.0,2.475606918334961
393,1.0,17.064104080200195,13.0,4.064104080200195,14.401302337646484,-2.6628024578094482,12.0,-1.0,2.4013023376464844
394,0.0,19.212833404541016,6.0,13.212833404541016,2.231095314025879,21.443927764892578,1.0,7.0,1.231095314025879
395,0.0,-8.214763641357422,-3.0,5.214763641357422,4.311686992645264,-3.903076648712158,3.0,0.0,1.3116869926452637
396,0.0,-16.359512329101562,-1.0,15.359512329101562,-0.234162837266922,-16.59367561340332,-1.0,-2.0,0.7658371925354004
397,1.0,9.82214641571045,5.0,4.822146415710449,4.33344030380249,-5.488706111907959,3.0,-2.0,1.3334403038024902
398,1.0,-8.604008674621582,-3.0,5.604008674621582,-12.427834510803223,-3.8238255977630615,-5.0,-2.0,7.427834510803223
399,0.0,8.024996757507324,1.0,7.024996757507324,0.5960228443145752,8.62101936340332,0.0,1.0,0.5960228443145752
400,0.0,-14.184496879577637,-9.0,5.184496879577637,4.402239799499512,-9.782257080078125,1.0,-8.0,3.4022397994995117
401,0.0,28.11345672607422,12.0,16.11345672607422,-1.2994165420532227,26.81403923034668,0.0,12.0,1.2994165420532227
402,1.0,-1.8271007537841797,-1.0,0.8271007537841797,-1.1436541080474854,0.6834466457366943,0.0,1.0,1.1436541080474854
403,0.0,13.026273727416992,11.0,2.026273727416992,-5.108216285705566,7.918056964874268,-2.0,9.0,3.1082162857055664
404,1.0,13.090845108032227,10.0,3.0908451080322266,8.028515815734863,-5.0623297691345215,9.0,-1.0,0.9714841842651367
405,0.0,-18.081571578979492,-7.0,11.081571578979492,3.537930727005005,-14.54364013671875,3.0,-4.0,0.5379307270050049
406,1.0,3.6100716590881348,5.0,1.3899283409118652,7.508434295654297,3.898362636566162,6.0,1.0,1.5084342956542969
407,0.0,-18.25813865661621,0.0,18.25813865661621,-4.475801467895508,-22.73394012451172,-4.0,-4.0,0.4758014678955078
408,0.0,-26.149627685546875,-10.0,16.149627685546875,2.8966047763824463,-23.253023147583008,2.0,-8.0,0.8966047763824463
409,0.0,16.689306259155273,10.0,6.689306259155273,-13.06556224822998,3.623744010925293,-5.0,5.0,8.06556224822998
410,0.0,13.878314018249512,8.0,5.878314018249512,-4.815174102783203,9.063139915466309,-4.0,4.0,0.8151741027832031
411,0.0,2.1031875610351562,-2.0,4.103187561035156,5.7278313636779785,7.831018924713135,4.0,2.0,1.7278313636779785
412,0.0,37.272552490234375,17.0,20.272552490234375,-10.172765731811523,27.099788665771484,-4.0,13.0,6.172765731811523
413,1.0,0.24914216995239258,-1.0,1.2491421699523926,2.5669052600860596,2.317763090133667,-1.0,-0.0,3.5669052600860596
414,0.0,-4.978559494018555,-5.0,0.021440505981445312,7.856393337249756,2.8778340816497803,4.0,-1.0,3.856393337249756
415,1.0,5.167459487915039,3.0,2.167459487915039,7.917385578155518,2.7499260902404785,5.0,2.0,2.9173855781555176
416,0.0,-4.0112128257751465,0.0,4.0112128257751465,0.6821014881134033,-3.329111337661743,0.0,0.0,0.6821014881134033
417,1.0,2.6929659843444824,2.0,0.6929659843444824,2.263308525085449,-0.4296574294567108,1.0,-1.0,1.2633085250854492
418,0.0,16.844070434570312,9.0,7.8440704345703125,-8.542352676391602,8.301716804504395,-6.0,3.0,2.5423526763916016
419,0.0,-37.37972640991211,-17.0,20.37972640991211,12.364280700683594,-25.015445709228516,6.0,-11.0,6.364280700683594
420,1.0,-17.029775619506836,-7.0,10.029775619506836,-14.44392204284668,2.5858540534973145,-6.0,1.0,8.44392204284668
421,1.0,4.073637008666992,3.0,1.0736370086669922,2.3043341636657715,-1.7693030834197998,1.0,-2.0,1.3043341636657715
422,1.0,-10.76197624206543,-8.0,2.7619762420654297,-5.129312992095947,5.632663726806641,-6.0,2.0,0.8706870079040527
423,0.0,-26.109577178955078,-9.0,17.109577178955078,6.158298015594482,-19.951278686523438,3.0,-6.0,3.1582980155944824
424,1.0,-15.79952621459961,-9.0,6.799526214599609,-2.203657627105713,13.595869064331055,-5.0,4.0,2.796342372894287
425,0.0,-4.952666282653809,-0.0,4.952666282653809,1.0742440223693848,-3.878422498703003,0.0,0.0,1.0742440223693848
426,0.0,-7.6181488037109375,0.0,7.6181488037109375,-1.1728980541229248,-8.791047096252441,-1.0,-1.0,0.1728980541229248
427,1.0,-13.501325607299805,-8.0,5.501325607299805,-10.177973747253418,3.3233518600463867,-7.0,1.0,3.177973747253418
428,1.0,9.719910621643066,7.0,2.7199106216430664,9.795945167541504,0.07603499293327332,7.0,0.0,2.795945167541504
429,0.0,17.49233055114746,7.0,10.492330551147461,-2.595062732696533,14.89726734161377,-3.0,4.0,0.4049372673034668
430,1.0,1.1914646625518799,-2.0,3.19146466255188,5.0963215827941895,3.9048569202423096,0.0,2.0,5.0963215827941895
431,0.0,22.08538246154785,-4.0,26.08538246154785,5.80586051940918,27.89124298095703,6.0,2.0,0.1941394805908203
432,1.0,2.51908278465271,1.0,1.51908278465271,4.895533084869385,2.376450300216675,2.0,1.0,2.8955330848693848
433,1.0,0.2888603210449219,6.0,5.711139678955078,4.554750919342041,4.265890598297119,6.0,0.0,1.445249080657959
434,0.0,-21.6976318359375,-5.0,16.6976318359375,7.197016716003418,-14.500615119934082,5.0,0.0,2.197016716003418
435,0.0,-20.822463989257812,-10.0,10.822463989257812,14.9026517868042,-5.9198126792907715,9.0,-1.0,5.902651786804199
436,0.0,3.3125722408294678,3.0,0.3125722408294678,-2.197679281234741,1.1148929595947266,-3.0,0.0,0.8023207187652588
437,0.0,-27.819076538085938,-11.0,16.819076538085938,12.043828964233398,-15.775247573852539,1.0,-10.0,11.043828964233398
438,1.0,-11.83893871307373,-8.0,3.8389387130737305,-13.483951568603516,-1.645012617111206,-9.0,-1.0,4.483951568603516
439,0.0,-11.57337474822998,-6.0,5.5733747482299805,6.869635105133057,-4.703739643096924,6.0,0.0,0.8696351051330566
440,0.0,-0.04592084884643555,0.0,0.04592084884643555,2.5599563121795654,2.51403546333313,2.0,2.0,0.5599563121795654
441,1.0,11.781730651855469,4.0,7.781730651855469,12.0693941116333,0.28766342997550964,5.0,1.0,7.069394111633301
442,0.0,-15.860767364501953,-8.0,7.860767364501953,3.9500210285186768,-11.910746574401855,2.0,-6.0,1.9500210285186768
443,0.0,-24.28994369506836,-11.0,13.28994369506836,8.780049324035645,-15.509893417358398,2.0,-9.0,6.7800493240356445
444,1.0,12.210524559020996,8.0,4.210524559020996,4.128457069396973,-8.082067489624023,6.0,-2.0,1.8715429306030273
